57.43,65.22,55.63,49.29,65.51,68.16,59.31,41.86,695.0
57.86,65.56,55.96,49.61,66.07,68.61,59.84,42.03,700.0
58.28,65.84,56.26,49.91,66.59,68.92,60.34,42.2,705.0
58.66,65.35,56.34,50.21,66.92,68.06,60.74,42.38,710.0
58.9,64.12,56.05,50.46,66.79,66.57,60.87,42.58,715.0
58.92,62.69,55.54,50.62,66.3,65.09,60.67,42.77,720.0
58.77,61.33,54.95,50.67,65.62,63.78,60.22,42.97,725.0
58.5,60.13,54.34,50.65,64.84,62.66,59.61,43.16,730.0
58.15,59.09,53.75,50.56,64.04,61.68,58.9,43.35,735.0
57.77,58.2,53.22,50.43,63.24,60.83,58.15,43.52,740.0
57.37,57.42,52.73,50.27,62.44,60.05,57.38,43.67,745.0
56.97,56.75,52.29,50.09,61.68,59.36,56.63,43.82,750.0
56.56,56.17,51.89,49.91,60.96,58.72,55.9,43.94,755.0
56.16,55.65,51.53,49.71,60.26,58.13,55.19,44.04,760.0
55.77,55.19,51.2,49.52,59.59,57.57,54.54,44.13,765.0
55.38,54.78,50.9,49.33,58.97,57.06,53.93,44.2,770.0
55.02,54.41,50.63,49.14,58.37,56.57,53.35,44.24,775.0
54.66,54.07,50.37,48.95,57.8,56.11,52.81,44.27,780.0
54.32,53.76,50.14,48.76,57.26,55.68,52.3,44.28,785.0
54.0,53.48,49.92,48.57,56.75,55.27,51.81,44.27,790.0
53.68,53.22,49.72,48.4,56.27,54.89,51.39,44.27,795.0
53.38,52.98,49.53,48.23,55.82,54.53,50.98,44.25,800.0
53.1,52.8,49.37,48.06,55.38,54.31,50.61,44.21,805.0
52.84,53.48,49.42,47.9,55.18,55.53,50.33,44.17,810.0
52.74,54.94,49.84,47.79,55.51,57.35,50.35,44.12,815.0
52.85,56.56,50.5,47.77,56.2,59.03,50.7,44.07,820.0
53.15,58.09,51.24,47.86,57.08,60.47,51.3,44.02,825.0
53.57,59.45,52.0,48.02,58.02,61.7,52.06,43.98,830.0
54.06,60.63,52.74,48.25,58.97,62.77,52.92,43.93,835.0
54.59,61.66,53.42,48.52,59.91,63.73,53.82,43.89,840.0
55.13,62.56,54.06,48.82,60.82,64.59,54.73,43.87,845.0
55.67,63.35,54.65,49.14,61.7,65.38,55.62,43.87,850.0
